"tanggal","waktu","label_name"
"	23-04-2023 ","11:08:38","tidak_mencontek"
"	23-04-2023 ","11:08:39","tidak_mencontek"
"	23-04-2023 ","11:08:40","tidak_mencontek"
"	23-04-2023 ","11:08:41","tidak_mencontek"
"	23-04-2023 ","11:08:42","tidak_mencontek"
"	23-04-2023 ","11:08:43","tidak_mencontek"
"	23-04-2023 ","11:08:44","tidak_mencontek"
"	23-04-2023 ","11:08:45","tidak_mencontek"
"	23-04-2023 ","11:08:46","tidak_mencontek"
"	23-04-2023 ","11:08:47","tidak_mencontek"
"	23-04-2023 ","11:08:48","tidak_mencontek"
"	23-04-2023 ","11:08:49","tidak_mencontek"
"	23-04-2023 ","11:08:50","tidak_mencontek"
"	23-04-2023 ","11:08:51","tidak_mencontek"
"	23-04-2023 ","11:08:52","tidak_mencontek"
"	23-04-2023 ","11:08:53","tidak_mencontek"
"	23-04-2023 ","11:08:54","tidak_mencontek"
"	23-04-2023 ","11:08:55","tidak_mencontek"
"	23-04-2023 ","11:08:56","tidak_mencontek"
"	23-04-2023 ","11:08:57","tidak_mencontek"
"	23-04-2023 ","11:08:58","tidak_mencontek"
"	23-04-2023 ","11:08:59","tidak_mencontek"
"	23-04-2023 ","11:09:00","tidak_mencontek"
"	23-04-2023 ","11:09:01","tidak_mencontek"
"	23-04-2023 ","11:09:02","tidak_mencontek"
"	23-04-2023 ","11:09:03","tidak_mencontek"
"	23-04-2023 ","11:09:04","tidak_mencontek"
"	23-04-2023 ","11:09:05","tidak_mencontek"
"	23-04-2023 ","11:09:06","tidak_mencontek"
"	23-04-2023 ","11:09:07","tidak_mencontek"
"	23-04-2023 ","11:09:08","tidak_mencontek"
"	23-04-2023 ","11:09:09","tidak_mencontek"
"	23-04-2023 ","11:09:10","tidak_mencontek"
"	23-04-2023 ","11:09:11","tidak_mencontek"
"	23-04-2023 ","11:09:12","tidak_mencontek"
"	23-04-2023 ","11:09:13","tidak_mencontek"
"	23-04-2023 ","11:09:14","tidak_mencontek"
"	23-04-2023 ","11:09:15","tidak_mencontek"
"	23-04-2023 ","11:09:16","tidak_mencontek"
"	23-04-2023 ","11:09:17","tidak_mencontek"
"	23-04-2023 ","11:09:18","tidak_mencontek"
"	23-04-2023 ","11:09:19","tidak_mencontek"
"	23-04-2023 ","11:09:20","tidak_mencontek"
"	23-04-2023 ","11:09:21","tidak_mencontek"
"	23-04-2023 ","11:09:22","tidak_mencontek"
"	23-04-2023 ","11:09:23","tidak_mencontek"
"	23-04-2023 ","11:09:24","tidak_mencontek"
"	23-04-2023 ","11:09:25","tidak_mencontek"
"	23-04-2023 ","11:09:26","tidak_mencontek"
"	23-04-2023 ","11:09:27","tidak_mencontek"
"	23-04-2023 ","11:09:28","tidak_mencontek"
"	23-04-2023 ","11:09:29","tidak_mencontek"
"	23-04-2023 ","11:09:30","tidak_mencontek"
"	23-04-2023 ","11:09:31","tidak_mencontek"
"	23-04-2023 ","11:09:32","tidak_mencontek"
"	23-04-2023 ","11:09:33","tidak_mencontek"
"	23-04-2023 ","11:09:34","tidak_mencontek"
"	23-04-2023 ","11:09:35","tidak_mencontek"
"	23-04-2023 ","11:09:36","tidak_mencontek"
"	23-04-2023 ","11:09:37","tidak_mencontek"
"	23-04-2023 ","11:09:38","tidak_mencontek"
"	23-04-2023 ","11:09:39","tidak_mencontek"
"	23-04-2023 ","11:09:40","tidak_mencontek"
"	23-04-2023 ","11:09:41","tidak_mencontek"
"	23-04-2023 ","11:09:42","tidak_mencontek"
"	23-04-2023 ","11:09:43","tidak_mencontek"
"	23-04-2023 ","11:09:44","tidak_mencontek"
"	23-04-2023 ","11:09:45","tidak_mencontek"
"	23-04-2023 ","11:09:46","tidak_mencontek"
"	23-04-2023 ","11:09:47","tidak_mencontek"
"	23-04-2023 ","11:09:48","tidak_mencontek"
"	23-04-2023 ","11:09:49","tidak_mencontek"
"	23-04-2023 ","11:09:50","tidak_mencontek"
"	23-04-2023 ","11:09:51","tidak_mencontek"
"	23-04-2023 ","11:09:52","tidak_mencontek"
"	23-04-2023 ","11:09:53","tidak_mencontek"
"	23-04-2023 ","11:09:54","tidak_mencontek"
"	23-04-2023 ","11:09:55","tidak_mencontek"
"	23-04-2023 ","11:09:56","tidak_mencontek"
"	23-04-2023 ","11:09:57","tidak_mencontek"
"	23-04-2023 ","11:09:58","tidak_mencontek"
"	23-04-2023 ","11:09:59","tidak_mencontek"
"	23-04-2023 ","11:10:00","tidak_mencontek"
"	23-04-2023 ","11:10:01","tidak_mencontek"
"	23-04-2023 ","11:10:02","tidak_mencontek"
"	23-04-2023 ","11:10:03","tidak_mencontek"
"	23-04-2023 ","11:10:04","tidak_mencontek"
"	23-04-2023 ","11:10:05","tidak_mencontek"
"	23-04-2023 ","11:10:06","tidak_mencontek"
"	23-04-2023 ","11:10:07","tidak_mencontek"
"	23-04-2023 ","11:10:08","tidak_mencontek"
"	23-04-2023 ","11:10:09","tidak_mencontek"
"	23-04-2023 ","11:10:10","tidak_mencontek"
"	23-04-2023 ","11:10:11","tidak_mencontek"
"	23-04-2023 ","11:10:12","tidak_mencontek"
"	23-04-2023 ","11:10:13","tidak_mencontek"
"	23-04-2023 ","11:10:14","tidak_mencontek"
"	23-04-2023 ","11:10:15","tidak_mencontek"
"	23-04-2023 ","11:10:16","tidak_mencontek"
"	23-04-2023 ","11:10:17","tidak_mencontek"
"	23-04-2023 ","11:10:18","tidak_mencontek"
"	23-04-2023 ","11:10:19","tidak_mencontek"
"	23-04-2023 ","11:10:20","tidak_mencontek"
"	23-04-2023 ","11:10:21","tidak_mencontek"
"	23-04-2023 ","11:10:22","tidak_mencontek"
"	23-04-2023 ","11:10:23","tidak_mencontek"
"	23-04-2023 ","11:10:24","tidak_mencontek"
"	23-04-2023 ","11:10:25","tidak_mencontek"
"	23-04-2023 ","11:10:26","tidak_mencontek"
"	23-04-2023 ","11:10:27","tidak_mencontek"
"	23-04-2023 ","11:10:28","tidak_mencontek"
"	23-04-2023 ","11:10:29","tidak_mencontek"
"	23-04-2023 ","11:10:30","tidak_mencontek"
"	23-04-2023 ","11:10:31","tidak_mencontek"
"	23-04-2023 ","11:10:32","tidak_mencontek"
"	23-04-2023 ","11:10:33","tidak_mencontek"
"	23-04-2023 ","11:10:34","tidak_mencontek"
"	23-04-2023 ","11:10:35","tidak_mencontek"
"	23-04-2023 ","11:10:36","tidak_mencontek"
"	23-04-2023 ","11:10:37","tidak_mencontek"
"	23-04-2023 ","11:10:38","tidak_mencontek"
"	23-04-2023 ","11:10:39","tidak_mencontek"
"	23-04-2023 ","11:10:40","tidak_mencontek"
"	23-04-2023 ","11:10:41","tidak_mencontek"
"	23-04-2023 ","11:10:42","tidak_mencontek"
"	23-04-2023 ","11:10:43","tidak_mencontek"
"	23-04-2023 ","11:10:44","tidak_mencontek"
"	23-04-2023 ","11:10:45","tidak_mencontek"
"	23-04-2023 ","11:10:46","tidak_mencontek"
"	23-04-2023 ","11:10:47","tidak_mencontek"
"	23-04-2023 ","11:10:48","tidak_mencontek"
"	23-04-2023 ","11:10:49","tidak_mencontek"
"	23-04-2023 ","11:10:50","tidak_mencontek"
"	23-04-2023 ","11:10:51","tidak_mencontek"
"	23-04-2023 ","11:10:52","tidak_mencontek"
"	23-04-2023 ","11:10:53","tidak_mencontek"
"	23-04-2023 ","11:10:54","tidak_mencontek"
"	23-04-2023 ","11:10:55","tidak_mencontek"
"	23-04-2023 ","11:10:56","tidak_mencontek"
"	23-04-2023 ","11:10:57","tidak_mencontek"
"	23-04-2023 ","11:10:58","tidak_mencontek"
"	23-04-2023 ","11:10:59","tidak_mencontek"
"	23-04-2023 ","11:11:00","tidak_mencontek"
"	23-04-2023 ","11:11:01","tidak_mencontek"
"	23-04-2023 ","11:11:02","tidak_mencontek"
"	23-04-2023 ","11:11:03","tidak_mencontek"
"	23-04-2023 ","11:11:04","tidak_mencontek"
"	23-04-2023 ","11:11:05","tidak_mencontek"
"	23-04-2023 ","11:11:06","tidak_mencontek"
"	23-04-2023 ","11:11:07","tidak_mencontek"
"	23-04-2023 ","11:11:08","tidak_mencontek"
"	23-04-2023 ","11:11:09","tidak_mencontek"
"	23-04-2023 ","11:11:10","tidak_mencontek"
"	23-04-2023 ","11:11:11","tidak_mencontek"
"	23-04-2023 ","11:11:12","tidak_mencontek"
"	23-04-2023 ","11:11:13","tidak_mencontek"
"	23-04-2023 ","11:11:14","tidak_mencontek"
"	23-04-2023 ","11:11:15","tidak_mencontek"
"	23-04-2023 ","11:11:16","tidak_mencontek"
"	23-04-2023 ","11:11:17","tidak_mencontek"
"	23-04-2023 ","11:11:18","tidak_mencontek"
"	23-04-2023 ","11:11:19","tidak_mencontek"
"	23-04-2023 ","11:11:20","tidak_mencontek"
"	23-04-2023 ","11:11:21","tidak_mencontek"
"	23-04-2023 ","11:11:22","tidak_mencontek"
"	23-04-2023 ","11:11:23","tidak_mencontek"
"	23-04-2023 ","11:11:24","tidak_mencontek"
"	23-04-2023 ","11:11:25","tidak_mencontek"
"	23-04-2023 ","11:11:26","tidak_mencontek"
"	23-04-2023 ","11:11:27","tidak_mencontek"
"	23-04-2023 ","11:11:28","tidak_mencontek"
"	23-04-2023 ","11:11:29","tidak_mencontek"
"	23-04-2023 ","11:11:30","tidak_mencontek"
"	23-04-2023 ","11:11:31","tidak_mencontek"
"	23-04-2023 ","11:11:32","tidak_mencontek"
"	23-04-2023 ","11:11:33","tidak_mencontek"
"	23-04-2023 ","11:11:34","tidak_mencontek"
"	23-04-2023 ","11:11:35","tidak_mencontek"
"	23-04-2023 ","11:11:36","tidak_mencontek"
"	23-04-2023 ","11:11:37","tidak_mencontek"
"	23-04-2023 ","11:11:38","tidak_mencontek"
"	23-04-2023 ","11:11:39","tidak_mencontek"
"	23-04-2023 ","11:11:40","tidak_mencontek"
"	23-04-2023 ","11:11:41","tidak_mencontek"
"	23-04-2023 ","11:11:42","tidak_mencontek"
"	23-04-2023 ","11:11:43","tidak_mencontek"
"	23-04-2023 ","11:11:44","tidak_mencontek"
"	23-04-2023 ","11:11:45","tidak_mencontek"
"	23-04-2023 ","11:11:46","tidak_mencontek"
"	23-04-2023 ","11:11:47","tidak_mencontek"
"	23-04-2023 ","11:11:48","tidak_mencontek"
"	23-04-2023 ","11:11:49","tidak_mencontek"
"	23-04-2023 ","11:11:50","tidak_mencontek"
"	23-04-2023 ","11:11:51","tidak_mencontek"
"	23-04-2023 ","11:11:52","tidak_mencontek"
"	23-04-2023 ","11:11:53","tidak_mencontek"
"	23-04-2023 ","11:11:54","tidak_mencontek"
"	23-04-2023 ","11:11:55","tidak_mencontek"
"	23-04-2023 ","11:11:56","tidak_mencontek"
"	23-04-2023 ","11:11:57","tidak_mencontek"
"	23-04-2023 ","11:11:58","tidak_mencontek"
"	23-04-2023 ","11:11:59","tidak_mencontek"
"	23-04-2023 ","11:12:00","tidak_mencontek"
"	23-04-2023 ","11:12:01","tidak_mencontek"
"	23-04-2023 ","11:12:02","tidak_mencontek"
"	23-04-2023 ","11:12:03","tidak_mencontek"
"	23-04-2023 ","11:12:04","tidak_mencontek"
"	23-04-2023 ","11:12:05","tidak_mencontek"
"	23-04-2023 ","11:12:06","tidak_mencontek"
"	23-04-2023 ","11:12:07","tidak_mencontek"
"	23-04-2023 ","11:12:08","tidak_mencontek"
"	23-04-2023 ","11:12:09","tidak_mencontek"
"	23-04-2023 ","11:12:10","tidak_mencontek"
"	23-04-2023 ","11:12:11","tidak_mencontek"
"	23-04-2023 ","11:12:12","tidak_mencontek"
"	23-04-2023 ","11:12:13","tidak_mencontek"
"	23-04-2023 ","11:12:14","tidak_mencontek"
"	23-04-2023 ","11:12:15","tidak_mencontek"
"	23-04-2023 ","11:12:16","tidak_mencontek"
"	23-04-2023 ","11:12:17","tidak_mencontek"
"	23-04-2023 ","11:12:18","tidak_mencontek"
"	23-04-2023 ","11:12:19","tidak_mencontek"
"	23-04-2023 ","11:12:20","tidak_mencontek"
"	23-04-2023 ","11:12:21","tidak_mencontek"
"	23-04-2023 ","11:12:22","tidak_mencontek"
"	23-04-2023 ","11:12:23","tidak_mencontek"
"	23-04-2023 ","11:12:24","tidak_mencontek"
"	23-04-2023 ","11:12:25","tidak_mencontek"
"	23-04-2023 ","11:12:26","tidak_mencontek"
"	23-04-2023 ","11:12:27","tidak_mencontek"
"	23-04-2023 ","11:12:28","tidak_mencontek"
"	23-04-2023 ","11:12:29","tidak_mencontek"
"	23-04-2023 ","11:12:30","tidak_mencontek"
"	23-04-2023 ","11:12:31","tidak_mencontek"
"	23-04-2023 ","11:12:32","tidak_mencontek"
"	23-04-2023 ","11:12:33","tidak_mencontek"
"	23-04-2023 ","11:12:34","tidak_mencontek"
"	23-04-2023 ","11:12:35","tidak_mencontek"
"	23-04-2023 ","11:12:36","tidak_mencontek"
"	23-04-2023 ","11:12:37","tidak_mencontek"
"	23-04-2023 ","11:12:38","tidak_mencontek"
"	23-04-2023 ","11:12:39","tidak_mencontek"
"	23-04-2023 ","11:12:40","tidak_mencontek"
"	23-04-2023 ","11:12:41","tidak_mencontek"
"	23-04-2023 ","11:12:42","tidak_mencontek"
"	23-04-2023 ","11:12:43","tidak_mencontek"
"	23-04-2023 ","11:12:44","tidak_mencontek"
"	23-04-2023 ","11:12:45","tidak_mencontek"
"	23-04-2023 ","11:12:46","tidak_mencontek"
"	23-04-2023 ","11:12:47","tidak_mencontek"
"	23-04-2023 ","11:12:48","tidak_mencontek"
"	23-04-2023 ","11:12:49","tidak_mencontek"
"	23-04-2023 ","11:12:50","tidak_mencontek"
"	23-04-2023 ","11:12:51","tidak_mencontek"
"	23-04-2023 ","11:12:52","tidak_mencontek"
"	23-04-2023 ","11:12:53","tidak_mencontek"
"	23-04-2023 ","11:12:54","tidak_mencontek"
"	23-04-2023 ","11:12:55","tidak_mencontek"
"	23-04-2023 ","11:12:56","tidak_mencontek"
"	23-04-2023 ","11:12:57","tidak_mencontek"
"	23-04-2023 ","11:12:58","tidak_mencontek"
"	23-04-2023 ","11:12:59","tidak_mencontek"
"	23-04-2023 ","11:13:00","tidak_mencontek"
"	23-04-2023 ","11:13:01","tidak_mencontek"
"	23-04-2023 ","11:13:02","tidak_mencontek"
"	23-04-2023 ","11:13:03","tidak_mencontek"
"	23-04-2023 ","11:13:04","tidak_mencontek"
"	23-04-2023 ","11:13:05","tidak_mencontek"
"	23-04-2023 ","11:13:06","tidak_mencontek"
"	23-04-2023 ","11:13:07","tidak_mencontek"
"	23-04-2023 ","11:13:08","tidak_mencontek"
"	23-04-2023 ","11:13:09","tidak_mencontek"
"	23-04-2023 ","11:13:10","tidak_mencontek"
"	23-04-2023 ","11:13:11","tidak_mencontek"
"	23-04-2023 ","11:13:12","tidak_mencontek"
"	23-04-2023 ","11:13:13","tidak_mencontek"
"	23-04-2023 ","11:13:14","tidak_mencontek"
"	23-04-2023 ","11:13:15","tidak_mencontek"
"	23-04-2023 ","11:13:16","tidak_mencontek"
"	23-04-2023 ","11:13:17","tidak_mencontek"
"	23-04-2023 ","11:13:18","tidak_mencontek"
"	23-04-2023 ","11:13:19","tidak_mencontek"
"	23-04-2023 ","11:13:20","tidak_mencontek"
"	23-04-2023 ","11:13:21","tidak_mencontek"
"	23-04-2023 ","11:13:22","tidak_mencontek"
"	23-04-2023 ","11:13:23","tidak_mencontek"
"	23-04-2023 ","11:13:24","tidak_mencontek"
"	23-04-2023 ","11:13:25","tidak_mencontek"
"	23-04-2023 ","11:13:26","tidak_mencontek"
"	23-04-2023 ","11:13:27","tidak_mencontek"
"	23-04-2023 ","11:13:28","tidak_mencontek"
"	23-04-2023 ","11:13:29","tidak_mencontek"
"	23-04-2023 ","11:13:30","tidak_mencontek"
"	23-04-2023 ","11:13:31","tidak_mencontek"
"	23-04-2023 ","11:13:32","tidak_mencontek"
"	23-04-2023 ","11:13:33","tidak_mencontek"
"	23-04-2023 ","11:13:34","tidak_mencontek"
"	23-04-2023 ","11:13:35","tidak_mencontek"
"	23-04-2023 ","11:13:36","tidak_mencontek"
"	23-04-2023 ","11:13:37","tidak_mencontek"
"	23-04-2023 ","11:13:38","tidak_mencontek"
"	23-04-2023 ","11:13:39","tidak_mencontek"
"	23-04-2023 ","11:13:40","tidak_mencontek"
"	23-04-2023 ","11:13:41","tidak_mencontek"
"	23-04-2023 ","11:13:42","tidak_mencontek"
"	23-04-2023 ","11:13:43","tidak_mencontek"
"	23-04-2023 ","11:13:44","tidak_mencontek"
"	23-04-2023 ","11:13:45","tidak_mencontek"
"	23-04-2023 ","11:13:46","tidak_mencontek"
"	23-04-2023 ","11:13:47","tidak_mencontek"
"	23-04-2023 ","11:13:48","tidak_mencontek"
"	23-04-2023 ","11:13:49","tidak_mencontek"
"	23-04-2023 ","11:13:50","tidak_mencontek"
"	23-04-2023 ","11:13:51","tidak_mencontek"
"	23-04-2023 ","11:13:52","tidak_mencontek"
"	23-04-2023 ","11:13:53","tidak_mencontek"
"	23-04-2023 ","11:13:54","tidak_mencontek"
"	23-04-2023 ","11:13:55","tidak_mencontek"
"	23-04-2023 ","11:13:56","tidak_mencontek"
"	23-04-2023 ","11:13:57","tidak_mencontek"
"	23-04-2023 ","11:13:58","tidak_mencontek"
"	23-04-2023 ","11:13:59","tidak_mencontek"
"	23-04-2023 ","11:14:00","tidak_mencontek"
"	23-04-2023 ","11:14:01","tidak_mencontek"
"	23-04-2023 ","11:14:02","tidak_mencontek"
"	23-04-2023 ","11:14:03","tidak_mencontek"
"	23-04-2023 ","11:14:04","tidak_mencontek"
"	23-04-2023 ","11:14:05","tidak_mencontek"
"	23-04-2023 ","11:14:06","tidak_mencontek"
"	23-04-2023 ","11:14:07","tidak_mencontek"
"	23-04-2023 ","11:14:08","tidak_mencontek"
"	23-04-2023 ","11:14:09","tidak_mencontek"
"	23-04-2023 ","11:14:10","tidak_mencontek"
"	23-04-2023 ","11:14:11","tidak_mencontek"
"	23-04-2023 ","11:14:12","tidak_mencontek"
"	23-04-2023 ","11:14:13","tidak_mencontek"
"	23-04-2023 ","11:14:14","tidak_mencontek"
"	23-04-2023 ","11:14:15","tidak_mencontek"
"	23-04-2023 ","11:14:16","tidak_mencontek"
"	23-04-2023 ","11:14:17","tidak_mencontek"
"	23-04-2023 ","11:14:18","tidak_mencontek"
"	23-04-2023 ","11:14:19","tidak_mencontek"
"	23-04-2023 ","11:14:20","tidak_mencontek"
"	23-04-2023 ","11:14:21","tidak_mencontek"
"	23-04-2023 ","11:14:22","tidak_mencontek"
"	23-04-2023 ","11:14:23","tidak_mencontek"
"	23-04-2023 ","11:14:24","tidak_mencontek"
"	23-04-2023 ","11:14:25","tidak_mencontek"
"	23-04-2023 ","11:14:26","tidak_mencontek"
"	23-04-2023 ","11:14:27","tidak_mencontek"
"	23-04-2023 ","11:14:28","tidak_mencontek"
"	23-04-2023 ","11:14:29","tidak_mencontek"
"	23-04-2023 ","11:14:30","tidak_mencontek"
"	23-04-2023 ","11:14:31","tidak_mencontek"
"	23-04-2023 ","11:14:32","tidak_mencontek"
"	23-04-2023 ","11:14:33","tidak_mencontek"
"	23-04-2023 ","11:14:34","tidak_mencontek"
"	23-04-2023 ","11:14:35","tidak_mencontek"
"	23-04-2023 ","11:14:36","tidak_mencontek"
"	23-04-2023 ","11:14:37","tidak_mencontek"
"	23-04-2023 ","11:14:38","tidak_mencontek"
"	23-04-2023 ","11:14:39","tidak_mencontek"
"	23-04-2023 ","11:14:40","tidak_mencontek"
"	23-04-2023 ","11:14:41","tidak_mencontek"
"	23-04-2023 ","11:14:42","tidak_mencontek"
"	23-04-2023 ","11:14:43","tidak_mencontek"
"	23-04-2023 ","11:14:44","tidak_mencontek"
"	23-04-2023 ","11:14:45","tidak_mencontek"
"	23-04-2023 ","11:14:46","tidak_mencontek"
"	23-04-2023 ","11:14:47","tidak_mencontek"
"	23-04-2023 ","11:14:48","tidak_mencontek"
"	23-04-2023 ","11:14:49","tidak_mencontek"
"	23-04-2023 ","11:14:50","tidak_mencontek"
"	23-04-2023 ","11:14:51","tidak_mencontek"
"	23-04-2023 ","11:14:52","tidak_mencontek"
"	23-04-2023 ","11:14:53","tidak_mencontek"
"	23-04-2023 ","11:14:54","tidak_mencontek"
"	23-04-2023 ","11:14:55","tidak_mencontek"
"	23-04-2023 ","11:14:56","tidak_mencontek"
"	23-04-2023 ","11:14:57","tidak_mencontek"
"	23-04-2023 ","11:14:58","tidak_mencontek"
"	23-04-2023 ","11:14:59","tidak_mencontek"
"	23-04-2023 ","11:15:00","tidak_mencontek"
"	23-04-2023 ","11:15:01","tidak_mencontek"
"	23-04-2023 ","11:15:02","tidak_mencontek"
"	23-04-2023 ","11:15:03","tidak_mencontek"
"	23-04-2023 ","11:15:04","tidak_mencontek"
"	23-04-2023 ","11:15:05","tidak_mencontek"
"	23-04-2023 ","11:15:06","tidak_mencontek"
"	23-04-2023 ","11:15:07","tidak_mencontek"
"	23-04-2023 ","11:15:08","tidak_mencontek"
"	23-04-2023 ","11:15:09","tidak_mencontek"
"	23-04-2023 ","11:15:10","tidak_mencontek"
"	23-04-2023 ","11:15:11","tidak_mencontek"
"	23-04-2023 ","11:15:12","tidak_mencontek"
"	23-04-2023 ","11:15:13","tidak_mencontek"
"	23-04-2023 ","11:15:14","tidak_mencontek"
"	23-04-2023 ","11:15:15","tidak_mencontek"
"	23-04-2023 ","11:15:16","tidak_mencontek"
"	23-04-2023 ","11:15:17","tidak_mencontek"
"	23-04-2023 ","11:15:18","tidak_mencontek"
"	23-04-2023 ","11:15:19","tidak_mencontek"
"	23-04-2023 ","11:15:20","tidak_mencontek"
"	23-04-2023 ","11:15:21","tidak_mencontek"
"	23-04-2023 ","11:15:22","tidak_mencontek"
"	23-04-2023 ","11:15:23","tidak_mencontek"
"	23-04-2023 ","11:15:24","tidak_mencontek"
"	23-04-2023 ","11:15:25","tidak_mencontek"
"	23-04-2023 ","11:15:26","tidak_mencontek"
"	23-04-2023 ","11:15:27","tidak_mencontek"
"	23-04-2023 ","11:15:28","tidak_mencontek"
"	23-04-2023 ","11:15:29","tidak_mencontek"
"	23-04-2023 ","11:15:30","tidak_mencontek"
"	23-04-2023 ","11:15:31","tidak_mencontek"
"	23-04-2023 ","11:15:32","tidak_mencontek"
"	23-04-2023 ","11:15:33","tidak_mencontek"
"	23-04-2023 ","11:15:34","tidak_mencontek"
"	23-04-2023 ","11:15:35","tidak_mencontek"
"	23-04-2023 ","11:15:36","tidak_mencontek"
"	23-04-2023 ","11:15:37","tidak_mencontek"
"	23-04-2023 ","11:15:38","tidak_mencontek"
"	23-04-2023 ","11:15:39","tidak_mencontek"
"	23-04-2023 ","11:15:40","tidak_mencontek"
"	23-04-2023 ","11:15:41","tidak_mencontek"
"	23-04-2023 ","11:15:42","tidak_mencontek"
"	23-04-2023 ","11:15:43","tidak_mencontek"
"	23-04-2023 ","11:15:44","tidak_mencontek"
"	23-04-2023 ","11:15:45","tidak_mencontek"
"	23-04-2023 ","11:15:46","tidak_mencontek"
"	23-04-2023 ","11:15:47","tidak_mencontek"
"	23-04-2023 ","11:15:48","tidak_mencontek"
"	23-04-2023 ","11:15:49","tidak_mencontek"
"	23-04-2023 ","11:15:50","tidak_mencontek"
"	23-04-2023 ","11:15:51","tidak_mencontek"
"	23-04-2023 ","11:15:52","tidak_mencontek"
"	23-04-2023 ","11:15:53","tidak_mencontek"
"	23-04-2023 ","11:15:54","tidak_mencontek"
"	23-04-2023 ","11:15:55","tidak_mencontek"
"	23-04-2023 ","11:15:56","tidak_mencontek"
"	23-04-2023 ","11:15:57","tidak_mencontek"
"	23-04-2023 ","11:15:58","tidak_mencontek"
"	23-04-2023 ","11:15:59","tidak_mencontek"
"	23-04-2023 ","11:16:00","tidak_mencontek"
"	23-04-2023 ","11:16:01","tidak_mencontek"
"	23-04-2023 ","11:16:02","tidak_mencontek"
"	23-04-2023 ","11:16:03","tidak_mencontek"
"	23-04-2023 ","11:16:04","tidak_mencontek"
"	23-04-2023 ","11:16:05","tidak_mencontek"
"	23-04-2023 ","11:16:06","tidak_mencontek"
"	23-04-2023 ","11:16:07","tidak_mencontek"
"	23-04-2023 ","11:16:08","tidak_mencontek"
"	23-04-2023 ","11:16:09","tidak_mencontek"
"	23-04-2023 ","11:16:10","tidak_mencontek"
"	23-04-2023 ","11:16:11","tidak_mencontek"
"	23-04-2023 ","11:16:12","tidak_mencontek"
"	23-04-2023 ","11:16:13","tidak_mencontek"
"	23-04-2023 ","11:16:14","tidak_mencontek"
"	23-04-2023 ","11:16:15","tidak_mencontek"
"	23-04-2023 ","11:16:16","tidak_mencontek"
"	23-04-2023 ","11:16:17","tidak_mencontek"
"	23-04-2023 ","11:16:18","tidak_mencontek"
"	23-04-2023 ","11:16:19","tidak_mencontek"
"	23-04-2023 ","11:16:20","tidak_mencontek"
"	23-04-2023 ","11:16:21","tidak_mencontek"
"	23-04-2023 ","11:16:22","tidak_mencontek"
"	23-04-2023 ","11:16:23","tidak_mencontek"
"	23-04-2023 ","11:16:24","tidak_mencontek"
"	23-04-2023 ","11:16:25","tidak_mencontek"
"	23-04-2023 ","11:16:26","tidak_mencontek"
"	23-04-2023 ","11:16:27","tidak_mencontek"
"	23-04-2023 ","11:16:28","tidak_mencontek"
"	23-04-2023 ","11:16:29","tidak_mencontek"
"	23-04-2023 ","11:16:30","tidak_mencontek"
"	23-04-2023 ","11:16:31","tidak_mencontek"
"	23-04-2023 ","11:16:32","tidak_mencontek"
"	23-04-2023 ","11:16:33","tidak_mencontek"
"	23-04-2023 ","11:16:34","tidak_mencontek"
"	23-04-2023 ","11:16:35","tidak_mencontek"
"	23-04-2023 ","11:16:36","tidak_mencontek"
"	23-04-2023 ","11:16:37","tidak_mencontek"
"	23-04-2023 ","11:16:38","tidak_mencontek"
"	23-04-2023 ","11:16:39","tidak_mencontek"
"	23-04-2023 ","11:16:40","tidak_mencontek"
"	23-04-2023 ","11:16:41","tidak_mencontek"
"	23-04-2023 ","11:16:42","tidak_mencontek"
"	23-04-2023 ","11:16:43","tidak_mencontek"
"	23-04-2023 ","11:16:44","tidak_mencontek"
"	23-04-2023 ","11:16:45","tidak_mencontek"
"	23-04-2023 ","11:16:46","tidak_mencontek"
"	23-04-2023 ","11:16:47","tidak_mencontek"
"	23-04-2023 ","11:16:48","tidak_mencontek"
"	23-04-2023 ","11:16:49","tidak_mencontek"
"	23-04-2023 ","11:16:50","tidak_mencontek"
"	23-04-2023 ","11:16:51","tidak_mencontek"
"	23-04-2023 ","11:16:52","tidak_mencontek"
"	23-04-2023 ","11:16:53","tidak_mencontek"
"	23-04-2023 ","11:16:54","tidak_mencontek"
"	23-04-2023 ","11:16:55","tidak_mencontek"
"	23-04-2023 ","11:16:56","tidak_mencontek"
"	23-04-2023 ","11:16:57","tidak_mencontek"
"	23-04-2023 ","11:16:58","tidak_mencontek"
"	23-04-2023 ","11:16:59","tidak_mencontek"
"	23-04-2023 ","11:17:00","tidak_mencontek"
"	23-04-2023 ","11:17:01","tidak_mencontek"
"	23-04-2023 ","11:17:02","tidak_mencontek"
"	23-04-2023 ","11:17:03","tidak_mencontek"
"	23-04-2023 ","11:17:04","tidak_mencontek"
"	23-04-2023 ","11:17:05","tidak_mencontek"
"	23-04-2023 ","11:17:06","tidak_mencontek"
"	23-04-2023 ","11:17:07","tidak_mencontek"
"	23-04-2023 ","11:17:08","tidak_mencontek"
"	23-04-2023 ","11:17:09","tidak_mencontek"
"	23-04-2023 ","11:17:10","tidak_mencontek"
"	23-04-2023 ","11:17:11","tidak_mencontek"
"	23-04-2023 ","11:17:12","tidak_mencontek"
"	23-04-2023 ","11:17:13","tidak_mencontek"
"	23-04-2023 ","11:17:14","tidak_mencontek"
